exponent,min_runtime_old,min_runtime_new
6745,0.0054584600002272055,0.0010700100028770976
6746,0.004603670000506099,0.05472096599987708
6747,0.05492012600007001,0.0011178200002177618
6748,0.006463279998570215,0.0011367400002200156
6749,0.006357469996146392,0.0011183000024175271
6750,0.006397488999937195,0.0011593300005188212
6751,0.006280690002313349,0.0011081000047852285
6752,0.004600599000696093,0.00111445999937132
6753,0.0052374699953361414,0.0010566700002527796
6754,0.005321680000633933,0.001045140001224354
6755,0.004879399995843414,0.0010600699970382266
6756,0.004756339003506582,0.001090710997232236
6757,0.00439934000314679,0.0010408899979665875
6758,0.0041856099996948615,0.0010321200024918653
6759,0.004226038996421266,0.0010919699998339638
6760,0.056881926000642125,0.00111445999937132
6761,0.004612140000972431,0.001121880006394349
6762,0.005025580001529306,0.0011712000050465576
6763,0.004306930000893772,0.0011381200019968674
6764,0.004368690002593212,0.0011454499981482513
6765,0.006382369996572379,0.0010823699994944036
6766,0.005115300002216827,0.0010874400031752884
6767,0.0042793799948412925,0.0013560200022766367
6768,0.005466769995109644,0.001130169999669306
6769,0.004466190002858639,0.0011625599945546128
6770,0.05444893499952741,0.0010832490006578155
6771,0.005291080000461079,0.0011091400010627694
6772,0.007672328996704891,0.0012141599945607595
6773,0.004869140000664629,0.0011726000011549331
6774,0.006344998997519724,0.0011341100034769624
6775,0.005671179998898879,0.0012156499942648225
6776,0.005640269002469722,0.0011911299952771515
6777,0.00667073000659002,0.0011595899995882064
6778,0.004188070000964217,0.00107693000609288
6779,0.005530319001991302,0.0010343500034650788
6780,0.004943758998706471,0.0011276799996267073
6781,0.00516488900029799,0.0011880800011567771
6782,0.004710069995780941,0.001079940004274249
6783,0.00528682900039712,0.0011452600010670722
6784,0.00621182999748271,0.0011990999992121942
6785,0.005503200001840014,0.0010518600029172376
6786,0.004859179003688041,0.0011168599958182313
6787,0.004769109997141641,0.0010360710002714768
6788,0.004898510000202805,0.0010609099990688264
6789,0.004205880002700724,0.0011247000002185814
6790,0.0063916500002960674,0.0011650109954643995
6791,0.006452219997299835,0.001141300999734085
6792,0.0051562000007834285,0.0011765700037358329
6793,0.058990705001633614,0.001040830000420101
6794,0.004183639997791033,0.0011569499984034337
6795,0.006566228999872692,0.0011421399976825342
6796,0.05619062500045402,0.0011486789953778498
6797,0.007638629002030939,0.0010526400001253933
6798,0.004155629998422228,0.0010748999993666075
6799,0.004235540000081528,0.001062188996002078
6800,0.004219910006213468,0.001095270003133919
6801,0.004743218996736687,0.0010894490042119287
6802,0.004289468997740187,0.0010444689978612587
6803,0.006393278999894392,0.0011169699937454425
6804,0.00425341899972409,0.0010550290026003495
6805,0.004272210004273802,0.0010683199943741783
6806,0.004203640004561748,0.05080013599945232
6807,0.004678489996877033,0.0011809499992523342
6808,0.005572068999754265,0.0012015999964205548
6809,0.005927988997427747,0.0011690690007526428
6810,0.005445438997412566,0.004449248997843824
6811,0.005584279999311548,0.0011390200015739538
6812,0.006514968998089898,0.0011707099984050728
6813,0.006518629001220688,0.00113889900239883
6814,0.0064656989998184144,0.0011399199938750826
6815,0.006544418996782042,0.0011692299958667718
6816,0.059185974998399615,0.0011357089970260859
6817,0.014736997996806167,0.001181070001621265
6818,0.006222648997209035,0.001153429999249056
6819,0.006516720000945497,0.001164180001069326
6820,0.00588765899738064,0.0011378599956515245
6821,0.005290590001095552,0.00118164000014076
6822,0.05241078599647153,0.0012631200006580912
6823,0.006220070004928857,0.0011697399968397804
6824,0.005232538998825476,0.001162849999673199
6825,0.004669019996072166,0.001044609998643864
6826,0.004254829997080378,0.0010726299951784313
6827,0.004430690001754556,0.0011565300010261126
6828,0.0610544849987491,0.001206959001137875
6829,0.004881329005002044,0.0011729799953172915
6830,0.005966309996438213,0.0012184200022602454
6831,0.005707329997676425,0.0012647800031118095
6832,0.004760099000122864,0.0011647899955278262
6833,0.006015370003296994,0.001151409996964503
6834,0.007127918994228821,0.001114619997679256
6835,0.006145788996946067,0.0019204190029995516
6836,0.0047246800022549,0.0010761790035758168
6837,0.005064799996034708,0.0011197499989066273
6838,0.051225855997472536,0.0010679299957701005
6839,0.004538050001428928,0.0011326000021654181
6840,0.004844969997066073,0.001114919999963604
6841,0.004999769997084513,0.0010458299948368222
6842,0.004521580005530268,0.0011565399981918745
6843,0.006746318998921197,0.001170620002085343
6844,0.006435909999709111,0.0010546800040174276
6845,0.00459941900044214,0.050726205998216756
6846,0.00667854899802478,0.0011748300021281466
6847,0.00629520900110947,0.0011127199977636337
6848,0.004605698995874263,0.0011124599986942485
6849,0.004228169003908988,0.0011884100022143684
6850,0.05406213500100421,0.0010669500043150038
6851,0.00423350900382502,0.0011806590046035126
6852,0.006516499001008924,0.001151799995568581
6853,0.0066162290022475645,0.0011909799941349775
6854,0.006492978995083831,0.0011743400027626194
6855,0.006518820002384018,0.0011625090046436526
6856,0.05870650499855401,0.0011486000003060326
6857,0.004924419001326896,0.00117150999722071
6858,0.006272539998462889,0.0010840700051630847
6859,0.005555610005103517,0.0011759490007534623
6860,0.05566962599550607,0.001070389997039456
6861,0.005440650005766656,0.0010820600000442937
6862,0.004624879999028053,0.0011630599983618595
6863,0.004720279997854959,0.0011305799998808652
6864,0.05408947600517422,0.0010757800046121702
6865,0.005771058997197542,0.0012261399970157072
6866,0.006626799004152417,0.0012570689941640012
6867,0.006824769996455871,0.001328559999819845
6868,0.00562622999859741,0.005446139999548905
6869,0.010932808996585663,0.0012012100050924346
6870,0.05480244600039441,0.0011615389958024025
6871,0.004385479005577508,0.0011324400038574822
6872,0.004955358999723103,0.0011907689986401238
6873,0.004581760003929958,0.0011405600016587414
6874,0.004276448999007698,0.0011232899996684864
6875,0.004228179997880943,0.0011547299945959821
6876,0.0065602989998296835,0.001170319999800995
6877,0.00655451000056928,0.0011879099984071217
6878,0.006616539001697674,0.0011808600029326044
6879,0.004275109997252002,0.0011181099980603904
6880,0.0042986190019291826,0.0012338999949861318
6881,0.004811710001376923,0.0011090699990745634
6882,0.004281350004021078,0.001131238997913897
6883,0.004474899003980681,0.0010807590006152168
6884,0.004270368997822516,0.0011848799986182712
6885,0.004368899994005915,0.0012083999972674064
6886,0.005276679999951739,0.0011186699994141236
6887,0.004866809998929966,0.0011150299978908151
6888,0.004453989000467118,0.001178679995064158
6889,0.004744270001538098,0.001213430005009286
6890,0.0057561690045986325,0.0011945000005653128
6891,0.00471057999675395,0.0011408700011088513
6892,0.006612629003939219,0.0011781900029745884
6893,0.059972996001306456,0.001179929997306317
6894,0.01127021000138484,0.001291750006203074
6895,0.04890034699928947,0.001329519996943418
6896,0.005877818999579176,0.0012202799989609048
6897,0.0067578099988168105,0.0011500500040710904
6898,0.006784409000829328,0.0011851099989144132
6899,0.06962688500061631,0.0013234099969849922
6900,0.0047167399970931,0.0010689800037653185
6901,0.005703689996153116,0.001333890002570115
6902,0.004411579997395165,0.001113209997129161
6903,0.0047710490034660324,0.0010925800015684217
6904,0.0047895099996821955,0.001165280002169311
6905,0.05469373599771643,0.0010763090031105094
6906,0.0049596000026213005,0.0011535599987837486
6907,0.004951490001985803,0.0011770100027206354
6908,0.004396270000142977,0.0010994800031767227
6909,0.004290729993954301,0.050751556002069265
6910,0.004368969995994121,0.0011025800049537793
6911,0.004220210001221858,0.0010970000002998859
6912,0.005227120003837626,0.0010962000014842488
6913,0.004289488999347668,0.0011592599985306151
6914,0.00432338999962667,0.001068439996743109
6915,0.005163639994862024,0.0011620700024650432
6916,0.005013608999433927,0.0011648900035652332
6917,0.006196889997227117,0.0020307899976614863
6918,0.004417810006998479,0.00111956999899121
6919,0.004263380003976636,0.0011068200037698261
6920,0.004894649995549116,0.001091080004698597
6921,0.05866395500197541,0.001196179997350555
6922,0.005484490000526421,0.0011741599955712445
6923,0.0056535590047133155,0.0012275500048417598
6924,0.007085709999955725,0.0012273500033188611
6925,0.004387258995848242,0.0010869100005947985
6926,0.0042663600033847615,0.0012218100018799305
6927,0.05428874499921221,0.0011718599998857826
6928,0.004468389997782651,0.0010819800008903258
6929,0.004833020000660326,0.0011159900022903457
6930,0.004347299996879883,0.001185799999802839
6931,0.004363469997770153,0.0012709299990092404
6932,0.05830605600203853,0.00112074900243897
6933,0.005014490001485683,0.001170770003227517
6934,0.004349848997662775,0.058782385000085924
6935,0.004410308996739332,0.001178329999675043
6936,0.0048407490030513145,0.0011228299990762025
6937,0.004278899999917485,0.0011520300031406805
6938,0.004629369999747723,0.0011849889997392893
6939,0.004379739999421872,0.0012445300017134286
6940,0.006978259996685665,0.0011238500010222197
6941,0.005644550001306925,0.0010813199987751432
6942,0.004548060001980048,0.0013275199962663464
6943,0.006729089000145905,0.0010861900009331293
6944,0.004651119001209736,0.0010818800001288764
6945,0.004442979996383656,0.0010898199980147183
6946,0.005558710006880574,0.0011136100001749583
6947,0.005126870004460216,0.0011492490011733025
6948,0.004436549999809358,0.0010961000007227995
6949,0.005509900001925416,0.0012075900012860075
6950,0.004900370004179422,0.0010990899972966872
6951,0.06615856500138761,0.0011186000047018752
6952,0.004792908999661449,0.0011502499983180314
6953,0.004329608993430156,0.0011105890007456765
6954,0.00438859000132652,0.0011060899996664375
6955,0.004481920004764106,0.0012484399994718842
6956,0.004530048994638491,0.001110418997996021
6957,0.006450270004279446,0.0011611199952312745
6958,0.004478340000787284,0.0011519899999257177
6959,0.004298550004023127,0.0010856100052478723
6960,0.0067236000031698495,0.0011818200000561774
6961,0.00546362000022782,0.0012109099989174865
6962,0.005500578998180572,0.0011798499981523491
6963,0.005344270000932738,0.001142591005191207
6964,0.0058873300004052,0.0011330599954817444
6965,0.0046772900022915564,0.001248679996933788
6966,0.0045087890030117705,0.0011140390051878057
6967,0.004976989999704529,0.0012410199997248128
6968,0.00511743900278816,0.06696702500630636
6969,0.004850879005971365,0.0011400200019124895
6970,0.005485319001309108,0.0010939200001303107
6971,0.005822008999530226,0.0012391999989631586
6972,0.05530612699658377,0.0011944700017920695
6973,0.00468473899672972,0.0012593889987329021
6974,0.004611149000993464,0.0011237110011279583
6975,0.05559272599930409,0.0012098099978175014
6976,0.005711388999770861,0.0011065500002587214
6977,0.004547630000161007,0.0011319400000502355
6978,0.005501990002812818,0.0011573099982342683
6979,0.004451848995813634,0.0011914200003957376
6980,0.004654360003769398,0.0011004400003002957
6981,0.004562629997963086,0.0011272300034761429
6982,0.05268865599646233,0.001225670006533619
6983,0.006792488995415624,0.050857636000728235
6984,0.006860670000605751,0.0012423200023476966
6985,0.0649797150035738,0.0010958900020341389
6986,0.005344719997083303,0.0011390799991204403
6987,0.005297559000609908,0.001240400000824593
6988,0.004454599999007769,0.0012436399993021041
6989,0.0065708500042092055,0.0012564190037664957
6990,0.0059041699933004566,0.0012200199998915195
6991,0.005320629999914672,0.0011865790002048016
6992,0.004590169999573845,0.001204020001750905
6993,0.006810169004893396,0.0011818600032711402
6994,0.005046550002589356,0.0012952199977007695
6995,0.00601728999754414,0.0012214700036565773
6996,0.056659636000404134,0.0012475500043365173
6997,0.01230405799287837,0.001205669999762904
6998,0.00624484900617972,0.001244439001311548
6999,0.00662669899611501,0.0012592589991982095
7000,0.0064410289996885695,0.001211770999361761
7001,0.060116145003121346,0.001244700004463084
7002,0.005285619001369923,0.0011221800014027394
7003,0.060106325006927364,0.0012187999964226037
7004,0.005864439001015853,0.0011560600032680668
7005,0.055022055996232666,0.0012424199958331883
7006,0.004892168995866086,0.0012039199937134981
7007,0.0054764189990237355,0.0011289989997749217
7008,0.00641432900010841,0.0012877499975729734
7009,0.006367850000970066,0.0012390599949867465
7010,0.0052944689959986135,0.0011965800003963523
7011,0.004905430003418587,0.0012182510035927407
7012,0.054587725004239473,0.00125432999629993
7013,0.006886969997140113,0.001105340001231525
7014,0.07224315500207013,0.0012575599976116791
7015,0.004666698994697072,0.0011134599990327843
7016,0.004787120000401046,0.0011214900005143136
7017,0.05989188600506168,0.0012425109962350689
7018,0.006539408997923601,0.0011157800036016852
7019,0.0050911989965243265,0.001447970003937371
7020,0.006689210000331514,0.0011350700006005354
7021,0.005769208997662645,0.0011809400020865723
7022,0.0046264289994724095,0.00135325900191674
7023,0.006181190001370851,0.001337440000497736
7024,0.004639889993995894,0.0011003299950971268
7025,0.05467252599919448,0.001297449998673983
7026,0.005806590001157019,0.0011453300030552782
7027,0.004837189000681974,0.0011342100042384118
7028,0.05930360600177664,0.0011534000004758127
7029,0.004726539998955559,0.0011557399993762374
7030,0.004821239002922084,0.001123769994592294
7031,0.004492668995226268,0.0011869890004163608
7032,0.004726209997897968,0.001139359999797307
7033,0.0045527990005211905,0.0011500789987621829
7034,0.005556049996812362,0.001133298996137455
7035,0.004981379002856556,0.001322640004218556
7036,0.00552224899729481,0.0011911199981113896
7037,0.004938650003168732,0.00118599999404978
7038,0.004672169001423754,0.001131119999627117
7039,0.004808659999980591,0.0011941699995077215
7040,0.005048420003731735,0.0011536590027390048
7041,0.004679339996073395,0.0011346899991622195
7042,0.004462719000002835,0.0011132300060126
7043,0.004660339996917173,0.0011541510029928759
7044,0.006726628998876549,0.001274919995921664
7045,0.05690424500062363,0.00125790000311099
7046,0.004860720000579022,0.001298859999224078
7047,0.0044894699967699125,0.0011249500021222048
7048,0.007237048994284123,0.001174320001155138
7049,0.005610938998870552,0.0013531199947465211
7050,0.005742280001868494,0.001124309994338546
7051,0.004802150004252326,0.0011608290005824529
